custom_date,PM10 (ug/m3),PM2.5 (ug/m3),NO2 (ug/m3),Ozone (ug/m3),CO (mg/m3),SO2 (ug/m3),NH3 (ug/m3),NOx (ppb),PM10_SubIndex,PM2.5_SubIndex,NO2_SubIndex,O3_SubIndex,CO_SubIndex,SO2_SubIndex,NH3_SubIndex,AQI
2018-07-17,52.67,9.62,23.93,19.08,0.48,5.94,4.25,20.92,52.67,16.03,29.91,19.08,24.0,7.43,1.06,52.67
2018-07-18,57.4,10.87,31.83,14.96,0.51,6.26,4.36,28.7,57.4,18.12,39.79,14.96,25.5,7.82,1.09,57.4
2018-07-19,44.57,8.45,23.08,20.04,0.21,8.04,4.9,19.26,44.57,14.08,28.85,20.04,10.5,10.05,1.23,44.57
2018-07-20,38.23,7.27,22.26,21.32,0.46,7.64,4.75,17.41,38.23,12.12,27.83,21.32,23.0,9.55,1.19,38.23
2018-07-21,53.04,10.91,25.87,21.89,0.44,7.62,4.84,20.99,53.04,18.18,32.34,21.89,22.0,9.53,1.21,53.04
2018-07-22,70.78,16.3,29.06,17.98,0.31,6.55,4.79,25.46,70.78,27.17,36.32,17.98,15.5,8.19,1.2,70.78
2018-07-23,53.82,11.38,27.98,16.44,0.44,6.74,4.95,29.1,53.82,18.97,34.98,16.44,22.0,8.43,1.24,53.82
2018-07-24,47.12,10.08,28.97,14.41,0.39,5.79,4.98,31.11,47.12,16.8,36.21,14.41,19.5,7.24,1.25,47.12
2018-07-25,43.03,7.4,24.71,15.38,0.29,6.49,5.04,22.33,43.03,12.33,30.89,15.38,14.5,8.11,1.26,43.03
2018-07-26,49.56,8.12,23.38,15.63,0.41,7.5,5.19,20.5,49.56,13.53,29.22,15.63,20.5,9.38,1.3,49.56
2018-07-27,53.33,9.76,19.54,18.01,0.4,7.55,5.2,17.4,53.33,16.27,24.42,18.01,20.0,9.44,1.3,53.33
2018-07-28,61.45,12.87,29.6,16.03,0.44,6.59,5.73,26.24,61.45,21.45,37.0,16.03,22.0,8.24,1.43,61.45
2018-07-29,61.17,15.42,43.89,13.9,0.36,7.39,7.18,42.83,61.17,25.7,44.89,13.9,18.0,9.24,1.79,61.17
2018-07-30,,,,,,,,,,,,,,,,
2018-07-31,,,,,,,,,,,,,,,,
2018-08-01,,,,,,,,,,,,,,,,
2018-08-02,,,,,,,,,,,,,,,,
2018-08-03,67.85,10.54,29.71,15.48,0.42,7.24,6.67,24.6,67.85,17.57,37.14,15.48,21.0,9.05,1.67,67.85
2018-08-04,87.85,16.21,33.96,13.1,0.32,7.68,8.34,32.71,87.85,27.02,42.45,13.1,16.0,9.6,2.08,87.85
2018-08-05,58.8,12.28,31.71,12.66,0.46,6.66,8.15,29.99,58.8,20.47,39.64,12.66,23.0,8.32,2.04,58.8
2018-08-06,61.25,14.46,29.7,14.83,0.39,9.67,7.09,30.71,61.25,24.1,37.12,14.83,19.5,12.09,1.77,61.25
2018-08-07,46.97,9.23,26.95,14.38,0.45,7.17,7.12,28.87,46.97,15.38,33.69,14.38,22.5,8.96,1.78,46.97
2018-08-08,43.04,8.68,29.27,16.21,0.38,7.18,6.62,26.32,43.04,14.47,36.59,16.21,19.0,8.97,1.66,43.04
2018-08-09,,,,,,,,,,,,,,,,
2018-08-10,31.95,8.13,16.12,17.18,0.24,7.37,6.77,15.0,31.95,13.55,20.15,17.18,12.0,9.21,1.69,31.95
2018-08-11,32.82,6.24,15.64,16.12,0.37,6.76,5.66,14.68,32.82,10.4,19.55,16.12,18.5,8.45,1.42,32.82
2018-08-12,27.82,4.57,14.09,19.0,0.38,7.23,5.13,12.92,27.82,7.62,17.61,19.0,19.0,9.04,1.28,27.82
2018-08-13,22.98,2.81,11.06,20.71,0.38,5.76,4.35,9.6,22.98,4.68,13.83,20.71,19.0,7.2,1.09,22.98
2018-08-14,19.12,1.23,12.47,17.39,0.4,6.4,4.07,10.74,19.12,2.05,15.59,17.39,20.0,8.0,1.02,20.0
2018-08-15,24.34,2.74,13.32,21.07,0.43,7.34,3.98,11.24,24.34,4.57,16.65,21.07,21.5,9.18,0.99,24.34
2018-08-16,25.3,2.0,14.5,26.85,0.4,7.01,3.8,11.69,25.3,3.33,18.12,26.85,20.0,8.76,0.95,26.85
2018-08-17,44.14,8.44,24.58,19.64,0.48,7.18,3.82,21.39,44.14,14.07,30.72,19.64,24.0,8.97,0.95,44.14
2018-08-18,48.1,10.23,29.78,17.32,0.37,6.73,4.08,28.49,48.1,17.05,37.23,17.32,18.5,8.41,1.02,48.1
2018-08-19,57.0,11.8,31.96,16.57,0.35,6.8,4.23,31.22,57.0,19.67,39.95,16.57,17.5,8.5,1.06,57.0
2018-08-20,48.79,9.65,26.21,17.63,0.32,7.14,4.26,25.09,48.79,16.08,32.76,17.63,16.0,8.92,1.06,48.79
2018-08-21,51.91,9.61,29.27,16.39,0.47,7.7,4.45,27.17,51.91,16.02,36.59,16.39,23.5,9.62,1.11,51.91
2018-08-22,49.25,8.49,30.16,15.01,0.45,6.31,4.7,28.27,49.25,14.15,37.7,15.01,22.5,7.89,1.18,49.25
2018-08-23,38.56,6.8,29.54,12.74,0.34,5.53,5.06,31.24,38.56,11.33,36.92,12.74,17.0,6.91,1.26,38.56
2018-08-24,50.47,9.82,35.13,12.53,0.33,7.8,5.39,38.9,,16.37,43.91,12.53,16.5,9.75,1.35,43.91
2018-08-25,55.89,11.41,34.88,13.01,0.35,7.63,5.75,36.66,55.89,19.02,43.6,13.01,17.5,9.54,1.44,55.89
2018-08-26,51.92,12.17,35.19,13.22,0.39,7.83,5.92,39.0,51.92,20.28,43.99,13.22,19.5,9.79,1.48,51.92
2018-08-27,42.18,7.68,29.8,13.88,0.3,7.21,5.77,31.59,42.18,12.8,37.25,13.88,15.0,9.01,1.44,42.18
2018-08-28,44.21,9.11,32.71,13.86,0.49,6.84,5.8,33.03,44.21,15.18,40.89,13.86,24.5,8.55,1.45,44.21
2018-08-29,39.15,8.31,33.33,12.9,0.31,6.42,5.02,35.2,39.15,13.85,41.66,12.9,15.5,8.03,1.25,41.66
2018-08-30,39.33,9.46,31.66,13.15,0.3,6.05,5.54,32.11,39.33,15.77,39.58,13.15,15.0,7.56,1.39,39.58
2018-08-31,45.09,11.49,30.98,12.64,0.3,8.25,5.78,32.71,45.09,19.15,38.73,12.64,15.0,10.31,1.45,45.09
2018-09-01,57.66,15.7,34.66,13.74,0.37,7.64,6.55,37.66,57.66,26.17,43.32,13.74,18.5,9.55,1.64,57.66
2018-09-02,62.41,16.06,33.44,18.78,0.47,7.57,6.79,32.5,62.41,26.77,41.8,18.78,23.5,9.46,1.7,62.41
2018-09-03,58.52,15.61,34.61,19.15,0.47,6.49,6.45,33.27,58.52,26.02,43.26,19.15,23.5,8.11,1.61,58.52
2018-09-04,68.91,22.2,36.17,21.89,0.49,7.66,8.22,34.96,68.91,37.0,45.21,21.89,24.5,9.57,2.06,68.91
2018-09-05,56.67,12.94,37.59,11.2,0.31,5.33,8.08,42.47,56.67,21.57,46.99,11.2,15.5,6.66,2.02,56.67
2018-09-06,50.27,10.77,35.95,2.54,0.67,7.66,7.15,38.97,,17.95,44.94,2.54,33.5,9.57,1.79,44.94
2018-09-07,43.51,9.06,36.35,2.76,0.3,8.14,7.22,39.23,43.51,15.1,45.44,2.76,15.0,10.18,1.8,45.44
2018-09-08,40.89,10.8,39.28,2.68,0.35,8.4,7.73,41.48,40.89,18.0,49.1,2.68,17.5,10.5,1.93,49.1
2018-09-09,51.65,21.61,40.25,1.49,0.33,10.59,8.84,26.9,51.65,36.02,,1.49,16.5,13.24,2.21,51.65
2018-09-10,43.42,17.08,24.08,1.77,0.42,8.55,8.15,15.97,43.42,28.47,30.1,1.77,21.0,10.69,2.04,43.42
2018-09-11,53.11,25.24,39.28,1.72,0.42,8.9,10.18,27.01,53.11,42.07,49.1,1.72,21.0,11.12,2.54,53.11
2018-09-12,38.18,14.28,38.81,22.39,0.4,7.81,8.11,28.82,38.18,23.8,48.51,22.39,20.0,9.76,2.03,48.51
2018-09-13,43.83,15.23,26.88,35.65,0.5,7.21,8.81,17.78,43.83,25.38,33.6,35.65,25.0,9.01,2.2,43.83
2018-09-14,55.89,21.24,34.11,23.44,0.43,7.62,8.89,24.56,55.89,35.4,42.64,23.44,21.5,9.53,2.22,55.89
2018-09-15,51.91,21.44,43.62,10.1,0.44,7.37,8.68,31.6,51.91,35.73,44.55,10.1,22.0,9.21,2.17,51.91
2018-09-16,36.76,14.96,30.03,13.2,0.36,6.54,7.6,20.63,36.76,24.93,37.54,13.2,18.0,8.18,1.9,37.54
2018-09-17,16.8,3.25,31.04,9.13,1.25,7.42,6.39,23.96,16.8,5.42,38.8,9.13,14.61,9.28,1.6,38.8
2018-09-18,,,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,,,,,,
2018-09-22,,,,,,,,,,,,,,,,
2018-09-23,,,,,,,,,,,,,,,,
2018-09-24,76.26,26.88,31.13,8.68,0.36,8.31,7.24,25.42,76.26,44.8,38.91,8.68,18.0,10.39,1.81,76.26
2018-09-25,72.23,32.8,40.06,9.38,0.5,8.34,8.38,35.76,72.23,34.73,,9.38,25.0,10.43,2.1,72.23
2018-09-26,62.47,27.27,35.7,9.31,0.33,6.65,8.25,32.06,62.47,45.45,44.62,9.31,16.5,8.31,2.06,62.47
2018-09-27,32.78,13.0,25.61,7.87,0.3,8.8,7.19,23.3,32.78,21.67,32.01,7.87,15.0,11.0,1.8,32.78
2018-09-28,42.99,15.4,25.68,5.58,0.32,10.15,6.51,31.54,42.99,25.67,32.1,5.58,16.0,12.69,1.63,42.99
2018-09-29,43.29,16.83,29.68,6.05,0.42,12.64,6.01,46.42,43.29,28.05,37.1,6.05,21.0,15.8,1.5,43.29
2018-09-30,38.1,14.62,29.98,5.22,0.43,7.02,5.38,49.14,38.1,24.37,37.48,5.22,21.5,8.77,1.34,38.1
2018-10-01,32.92,11.64,24.16,5.57,0.33,9.18,5.61,35.3,32.92,19.4,30.2,5.57,16.5,11.47,1.4,32.92
2018-10-02,35.85,7.76,22.13,5.91,0.35,9.71,5.17,29.51,35.85,12.93,27.66,5.91,17.5,12.14,1.29,35.85
2018-10-03,30.33,6.9,24.57,6.78,0.33,7.76,5.22,31.01,30.33,11.5,30.71,6.78,16.5,9.7,1.3,30.71
2018-10-04,23.29,3.86,22.88,6.31,0.3,6.27,6.46,29.09,23.29,6.43,28.6,6.31,15.0,7.84,1.61,28.6
2018-10-05,18.18,3.53,20.3,7.61,0.19,6.8,9.7,25.32,18.18,5.88,25.38,7.61,9.5,8.5,2.42,25.38
2018-10-06,36.64,12.28,26.85,7.63,0.24,7.72,15.44,30.03,36.64,20.47,33.56,7.63,12.0,9.65,3.86,36.64
2018-10-07,79.59,38.76,42.08,11.34,0.3,7.13,18.65,39.79,79.59,44.8,42.61,11.34,15.0,8.91,4.66,79.59
2018-10-08,81.19,35.15,40.97,21.8,0.27,8.17,15.74,37.22,81.19,38.7,,21.8,13.5,10.21,3.94,81.19
2018-10-09,101.74,45.2,68.19,43.35,0.39,10.9,16.47,50.64,101.16,55.68,75.42,43.35,19.5,13.62,4.12,101.16
2018-10-10,231.96,35.34,49.72,66.8,0.15,12.59,15.69,31.1,187.68,39.02,52.21,66.8,7.5,15.74,3.92,187.68
2018-10-11,109.05,30.89,52.51,61.77,0.21,10.04,14.15,33.98,106.01,,55.72,61.77,10.5,12.55,3.54,106.01
2018-10-12,112.83,39.85,52.6,56.34,0.31,10.42,17.85,33.91,108.52,46.64,55.83,56.34,15.5,13.03,4.46,108.52
2018-10-13,88.14,42.23,32.83,54.28,0.34,7.3,19.52,22.53,88.14,50.66,41.04,54.28,17.0,9.12,4.88,88.14
2018-10-14,91.73,43.88,27.07,44.9,0.27,7.6,19.01,17.32,91.73,53.45,33.84,44.9,13.5,9.5,4.75,91.73
2018-10-15,87.11,41.72,35.08,36.46,0.32,9.39,16.13,28.39,87.11,49.8,43.85,36.46,16.0,11.74,4.03,87.11
2018-10-16,48.81,20.17,27.02,22.94,0.23,8.34,12.53,21.47,48.81,33.62,33.77,22.94,11.5,10.43,3.13,48.81
2018-10-17,30.93,10.58,25.54,18.11,0.22,8.27,11.52,21.14,30.93,17.63,31.92,18.11,11.0,10.34,2.88,31.92
2018-10-18,49.5,22.55,41.0,19.93,0.28,7.46,11.73,40.85,49.5,37.58,41.26,19.93,14.0,9.32,2.93,49.5
2018-10-19,64.42,28.85,48.12,38.1,0.27,8.7,11.42,44.15,64.42,48.08,50.2,38.1,13.5,10.88,2.85,64.42
2018-10-20,107.59,45.84,35.78,59.73,0.26,9.13,14.03,25.93,105.04,56.76,44.73,59.73,13.0,11.41,3.51,105.04
2018-10-21,112.14,50.33,37.62,58.33,0.19,8.25,13.33,27.3,108.07,64.35,47.02,58.33,9.5,10.31,3.33,108.07
2018-10-22,107.04,47.05,56.06,68.27,0.28,13.08,12.68,40.26,104.68,58.81,60.18,68.27,14.0,16.35,3.17,104.68
2018-10-23,100.86,49.09,56.69,78.0,0.29,11.25,14.71,40.24,,62.26,60.97,78.0,14.5,14.06,3.68,78.0
2018-10-24,84.08,42.99,52.23,51.68,0.24,7.77,14.3,40.79,84.08,51.95,55.37,51.68,12.0,9.71,3.58,84.08
2018-10-25,93.81,45.46,34.24,59.12,0.28,7.31,15.23,25.35,93.81,56.12,42.8,59.12,14.0,9.14,3.81,93.81
2018-10-26,97.22,47.11,32.04,81.11,0.24,9.16,14.66,21.39,97.22,58.91,40.05,81.11,12.0,11.45,3.67,97.22
2018-10-27,80.0,34.22,38.85,103.27,0.24,12.11,12.74,25.77,80.0,37.13,48.56,104.83,12.0,15.14,3.19,104.83
2018-10-28,78.2,38.22,48.04,93.18,0.25,11.76,13.4,31.47,78.2,43.89,50.1,93.18,12.5,14.7,3.35,93.18
2018-10-29,69.3,34.21,50.76,70.83,0.3,10.89,13.47,34.06,69.3,37.11,53.52,70.83,15.0,13.61,3.37,70.83
2018-10-30,79.43,39.82,40.76,64.71,0.35,8.53,14.74,28.13,79.43,46.59,,64.71,17.5,10.66,3.69,79.43
2018-10-31,45.47,17.88,31.47,33.94,0.19,7.96,11.48,25.98,45.47,29.8,39.34,33.94,9.5,9.95,2.87,45.47
2018-11-01,27.59,14.66,42.71,15.36,0.35,8.2,10.0,55.69,27.59,24.43,43.4,15.36,17.5,10.25,2.5,43.4
2018-11-02,31.84,6.22,27.52,31.43,0.25,7.46,10.79,24.05,31.84,10.37,34.4,31.43,12.5,9.32,2.7,34.4
2018-11-03,45.18,13.77,28.96,37.04,0.24,7.82,13.34,25.63,45.18,22.95,36.2,37.04,12.0,9.78,3.33,45.18
2018-11-04,31.0,9.99,25.76,38.96,0.45,5.38,15.84,21.87,31.0,16.65,32.2,38.96,22.5,6.72,3.96,38.96
2018-11-05,40.5,18.05,37.4,26.63,0.37,10.25,12.59,37.55,40.5,30.08,46.75,26.63,18.5,12.81,3.15,46.75
2018-11-06,41.8,20.55,32.72,34.88,0.27,6.63,11.17,29.75,41.8,34.25,40.9,34.88,13.5,8.29,2.79,41.8
2018-11-07,47.11,26.72,29.77,57.47,0.16,7.75,11.26,22.63,47.11,44.53,37.21,57.47,8.0,9.69,2.81,57.47
2018-11-08,41.22,16.39,34.06,44.58,0.2,7.8,11.51,28.11,41.22,27.32,42.58,44.58,10.0,9.75,2.88,44.58
2018-11-09,74.95,46.66,53.4,49.24,0.25,7.62,13.22,46.24,74.95,58.15,56.84,49.24,12.5,9.53,3.31,74.95
2018-11-10,97.39,57.92,67.31,54.61,0.42,10.82,14.72,57.48,97.39,77.18,74.31,54.61,21.0,13.53,3.68,97.39
2018-11-11,97.3,57.53,60.71,51.74,0.42,15.42,14.95,47.51,97.3,76.52,66.02,51.74,21.0,19.27,3.74,97.3
2018-11-12,118.75,72.48,61.1,66.35,0.48,14.77,14.82,42.67,112.46,102.6,66.51,66.35,24.0,18.46,3.71,112.46
2018-11-13,100.95,59.0,96.16,45.91,0.54,14.29,13.69,81.89,,79.0,96.16,45.91,27.0,17.86,3.42,96.16
2018-11-14,84.82,44.74,57.04,74.81,0.38,14.45,14.21,40.48,84.82,54.91,61.41,74.81,19.0,18.06,3.55,84.82
2018-11-15,41.88,15.39,23.63,47.61,0.23,7.74,12.37,17.88,41.88,25.65,29.54,47.61,11.5,9.68,3.09,47.61
2018-11-16,55.02,23.5,39.5,30.22,0.33,8.56,10.66,36.59,55.02,39.17,49.38,30.22,16.5,10.7,2.67,55.02
2018-11-17,60.17,31.03,43.49,30.68,0.42,8.8,10.86,53.06,60.17,31.74,44.38,30.68,21.0,11.0,2.71,60.17
2018-11-18,34.94,12.14,27.85,19.94,0.25,8.31,8.66,35.02,34.94,20.23,34.81,19.94,12.5,10.39,2.17,34.94
2018-11-19,41.38,14.76,20.58,32.42,0.19,7.85,9.01,18.97,41.38,24.6,25.72,32.42,9.5,9.81,2.25,41.38
2018-11-20,79.48,35.66,27.31,59.15,0.25,13.7,11.08,20.69,79.48,39.56,34.14,59.15,12.5,17.12,2.77,79.48
2018-11-21,18.7,7.25,23.48,30.15,0.13,7.08,22.81,20.08,18.7,12.08,29.35,30.15,6.5,8.85,5.7,30.15
2018-11-22,21.05,6.04,22.49,39.78,0.13,6.62,11.94,17.62,21.05,10.07,28.11,39.78,6.5,8.28,2.98,39.78
2018-11-23,83.01,44.96,32.81,68.29,0.5,7.31,16.79,22.55,83.01,55.28,41.01,68.29,25.0,9.14,4.2,83.01
2018-11-24,139.33,81.03,65.49,52.2,0.52,10.07,12.76,54.59,126.13,131.79,72.03,52.2,26.0,12.59,3.19,131.79
2018-11-25,131.68,80.38,64.9,64.61,0.43,16.68,12.32,53.02,121.05,129.57,71.28,64.61,21.5,20.85,3.08,129.57
2018-11-26,109.79,65.02,52.22,97.29,0.35,12.66,9.73,35.9,106.5,77.14,55.35,97.29,17.5,15.82,2.43,106.5
2018-11-27,88.04,50.5,51.33,89.25,0.43,7.78,7.97,34.9,88.04,64.64,54.24,89.25,21.5,9.72,1.99,89.25
2018-11-28,81.96,44.29,41.72,62.8,0.48,9.32,7.67,29.24,81.96,54.15,42.16,62.8,24.0,11.65,1.92,81.96
2018-11-29,80.01,40.98,47.25,47.94,0.59,8.21,10.56,38.45,80.01,48.55,49.11,47.94,29.5,10.26,2.64,80.01
2018-11-30,73.58,40.74,52.58,42.73,0.42,15.16,6.98,42.04,73.58,48.15,55.81,42.73,21.0,18.95,1.75,73.58
2018-12-01,66.28,34.29,51.27,46.01,0.48,8.18,5.28,43.74,66.28,37.25,54.16,46.01,24.0,10.22,1.32,66.28
2018-12-02,42.41,15.69,36.86,35.79,0.38,6.86,5.06,32.18,42.41,26.15,46.08,35.79,19.0,8.58,1.26,46.08
2018-12-03,66.51,31.21,38.9,47.9,0.46,9.38,6.76,29.54,66.51,32.04,48.62,47.9,23.0,11.73,1.69,66.51
2018-12-04,39.44,15.44,42.26,24.18,0.43,8.03,5.41,42.01,39.44,25.73,42.84,24.18,21.5,10.04,1.35,42.84
2018-12-05,48.18,21.68,37.64,28.52,0.5,6.71,5.38,34.71,48.18,36.13,47.05,28.52,25.0,8.39,1.34,48.18
2018-12-06,56.07,25.15,35.0,29.93,0.49,7.56,6.26,31.68,56.07,41.92,43.75,29.93,24.5,9.45,1.56,56.07
2018-12-07,93.17,57.03,43.15,53.92,0.66,7.58,12.36,31.65,93.17,75.67,43.96,53.92,33.0,9.47,3.09,93.17
2018-12-08,127.1,76.93,55.33,73.74,0.64,7.78,16.1,37.62,118.01,117.8,59.26,73.74,32.0,9.72,4.03,118.01
2018-12-09,134.89,86.96,56.42,90.21,0.61,7.28,16.92,38.57,123.18,152.04,60.63,90.21,30.5,9.1,4.23,152.04
2018-12-10,131.21,81.49,76.08,60.56,0.74,7.23,14.94,55.89,120.74,133.36,85.33,60.56,37.0,9.04,3.73,133.36
2018-12-11,114.43,73.06,88.47,53.94,0.77,11.36,11.4,73.82,109.59,104.58,88.47,53.94,38.5,14.2,2.85,109.59
2018-12-12,98.2,59.01,89.19,46.89,0.74,7.77,9.93,75.56,98.2,79.02,89.19,46.89,37.0,9.71,2.48,98.2
2018-12-13,74.99,39.6,57.89,42.91,0.53,7.48,9.16,47.11,74.99,46.22,62.48,42.91,26.5,9.35,2.29,74.99
2018-12-14,83.81,40.97,39.13,63.33,0.54,8.75,10.05,27.67,83.81,48.54,48.91,63.33,27.0,10.94,2.51,83.81
2018-12-15,130.39,72.44,40.54,106.12,0.58,9.88,12.5,26.73,120.19,102.47,,109.04,29.0,12.35,3.12,120.19
2018-12-16,92.69,51.61,45.23,80.01,0.63,10.46,9.47,29.3,92.69,66.51,46.57,80.01,31.5,13.08,2.37,92.69
2018-12-17,66.8,36.3,60.2,59.82,0.57,8.17,8.22,39.26,66.8,40.64,65.38,59.82,28.5,10.21,2.06,66.8
2018-12-18,67.49,35.05,53.93,53.64,0.35,9.41,8.66,38.35,67.49,38.53,57.5,53.64,17.5,11.76,2.17,67.49
2018-12-19,43.41,17.57,55.54,33.51,0.3,8.69,7.22,45.38,43.41,29.28,59.52,33.51,15.0,10.86,1.8,59.52
2018-12-20,62.26,27.79,53.79,43.46,0.29,7.06,8.79,41.18,62.26,46.32,57.33,43.46,14.5,8.82,2.2,62.26
2018-12-21,70.61,32.28,52.83,41.85,0.29,7.99,9.03,40.43,70.61,33.85,56.12,41.85,14.5,9.99,2.26,70.61
2018-12-22,81.29,41.97,47.22,54.15,0.3,7.9,10.26,34.73,81.29,50.23,49.07,54.15,15.0,9.88,2.56,81.29
2018-12-23,129.04,65.88,62.03,53.04,0.35,10.16,12.82,45.25,119.3,80.07,67.68,53.04,17.5,12.7,3.21,119.3
2018-12-24,138.98,74.81,80.7,57.32,0.41,10.49,12.65,59.81,125.9,110.56,,57.32,20.5,13.11,3.16,125.9
2018-12-25,96.26,54.95,91.01,55.76,0.35,12.91,9.46,68.21,96.26,72.16,91.01,55.76,17.5,16.14,2.37,96.26
2018-12-26,70.12,37.7,63.25,57.07,0.26,13.2,8.94,46.77,70.12,43.01,69.21,57.07,13.0,16.5,2.23,70.12
2018-12-27,84.02,40.48,50.64,53.0,0.29,10.52,10.18,32.0,84.02,47.71,53.37,53.0,14.5,13.15,2.54,84.02
2018-12-28,103.31,57.01,65.46,46.67,0.31,9.51,12.13,50.1,102.2,75.64,71.99,46.67,15.5,11.89,3.03,102.2
2018-12-29,114.91,62.85,47.4,82.48,0.31,9.23,12.18,31.51,109.91,69.73,49.3,82.48,15.5,11.54,3.04,109.91
2018-12-30,105.84,58.12,57.91,86.31,0.29,10.62,11.51,38.6,103.88,77.51,62.5,86.31,14.5,13.27,2.88,103.88
2018-12-31,111.83,65.31,80.82,67.71,0.32,9.82,12.17,56.57,107.86,78.13,,67.71,16.0,12.28,3.04,107.86
2019-01-01,92.16,52.83,85.27,76.41,0.29,13.06,11.41,60.73,92.16,68.57,85.27,76.41,14.5,16.32,2.85,92.16
2019-01-02,92.43,53.3,46.89,100.95,0.25,10.08,13.44,29.68,92.43,69.37,48.66,,12.5,12.6,3.36,92.43
2019-01-03,93.29,53.28,63.87,75.3,0.23,10.97,12.78,41.99,93.29,69.34,69.99,75.3,11.5,13.71,3.19,93.29
2019-01-04,92.09,55.81,55.5,78.33,0.27,8.6,12.78,35.39,92.09,73.61,59.47,78.33,13.5,10.75,3.19,92.09
2019-01-05,100.08,57.56,52.35,75.67,0.29,10.88,12.97,33.18,,76.57,55.52,75.67,14.5,13.6,3.24,76.57
2019-01-06,100.34,58.7,63.11,66.58,0.33,9.34,12.1,41.28,,78.49,69.04,66.58,16.5,11.68,3.02,78.49
2019-01-07,78.32,42.04,73.36,53.11,0.33,9.9,9.58,52.2,78.32,50.34,81.91,53.11,16.5,12.38,2.4,81.91
2019-01-08,83.95,50.54,87.92,57.11,0.33,11.54,11.58,58.7,83.95,64.71,87.92,57.11,16.5,14.42,2.9,87.92
2019-01-09,98.72,58.77,107.86,53.66,0.5,13.32,12.36,79.66,98.72,78.61,107.86,53.66,25.0,16.65,3.09,107.86
2019-01-10,97.46,57.61,63.17,63.23,0.3,9.49,14.17,42.98,97.46,76.65,69.11,63.23,15.0,11.86,3.54,97.46
2019-01-11,116.47,68.86,53.17,65.98,0.4,9.61,14.4,34.83,110.94,90.25,56.55,65.98,20.0,12.01,3.6,110.94
2019-01-12,97.12,54.41,67.11,55.19,0.29,11.09,11.65,47.19,97.12,71.24,74.06,55.19,14.5,13.86,2.91,97.12
2019-01-13,124.35,76.14,82.23,50.1,0.5,12.95,13.7,58.22,116.18,115.1,82.23,,25.0,16.19,3.42,116.18
2019-01-14,112.28,70.67,67.55,64.86,0.32,12.15,12.27,44.45,108.16,96.43,74.61,64.86,16.0,15.19,3.07,108.16
2019-01-15,102.71,63.53,61.91,78.83,0.31,12.79,13.69,39.06,101.8,72.05,67.53,78.83,15.5,15.99,3.42,101.8
2019-01-16,109.24,66.17,69.89,61.15,0.31,10.72,13.23,45.65,106.14,81.06,77.55,61.15,15.5,13.4,3.31,106.14
2019-01-17,132.6,84.57,61.52,62.98,0.41,10.78,15.93,39.41,121.66,143.88,67.04,62.98,20.5,13.47,3.98,143.88
2019-01-18,125.47,80.74,69.1,58.62,0.38,9.86,14.78,45.92,116.92,130.8,76.56,58.62,19.0,12.32,3.69,130.8
2019-01-19,90.6,52.83,66.08,58.69,0.25,12.16,10.88,43.79,90.6,68.57,72.77,58.69,12.5,15.2,2.72,90.6
2019-01-20,93.76,54.05,89.74,53.16,0.41,11.39,11.66,62.34,93.76,70.64,89.74,53.16,20.5,14.24,2.92,93.76
2019-01-21,109.11,67.19,71.93,61.82,0.31,10.99,13.65,50.44,106.05,84.55,80.12,61.82,15.5,13.74,3.41,106.05
2019-01-22,105.7,52.06,72.69,42.65,0.31,11.1,11.34,51.67,103.79,67.27,81.07,42.65,15.5,13.88,2.83,103.79
2019-01-23,85.55,45.11,62.62,43.32,0.26,9.06,11.42,43.39,85.55,55.53,68.42,43.32,13.0,11.33,2.85,85.55
2019-01-24,67.26,28.95,59.85,35.61,0.26,8.44,10.02,43.43,67.26,48.25,64.94,35.61,13.0,10.55,2.5,67.26
2019-01-25,72.15,31.3,54.79,34.82,0.33,10.85,9.82,37.19,72.15,32.2,58.58,34.82,16.5,13.56,2.46,72.15
2019-01-26,92.96,29.52,59.71,27.89,0.36,9.83,9.44,41.91,92.96,49.2,64.76,27.89,18.0,12.29,2.36,92.96
2019-01-27,,24.03,50.24,33.09,0.27,7.55,9.63,35.75,,40.05,52.87,33.09,13.5,9.44,2.41,52.87
2019-01-28,49.49,25.65,49.37,35.87,0.31,6.92,7.87,36.98,49.49,42.75,51.77,35.87,15.5,8.65,1.97,51.77
2019-01-29,93.43,54.91,52.27,48.72,0.38,9.82,11.07,34.42,93.43,72.09,55.42,48.72,19.0,12.28,2.77,93.43
2019-01-30,89.94,50.08,68.64,53.23,0.38,11.44,10.77,46.85,89.94,63.93,75.98,53.23,19.0,14.3,2.69,89.94
2019-01-31,75.72,41.01,44.69,29.81,0.3,9.73,3.01,29.81,75.72,48.6,45.89,29.81,15.0,12.16,0.75,75.72
2019-02-01,77.01,35.38,41.44,22.96,0.22,7.55,3.97,35.24,77.01,39.09,41.81,22.96,11.0,9.44,0.99,77.01
2019-02-02,76.96,41.19,37.57,28.13,0.4,5.54,3.99,39.5,76.96,48.91,46.96,28.13,20.0,6.92,1.0,76.96
2019-02-03,63.92,39.26,29.75,43.81,0.42,6.75,3.9,28.41,63.92,45.65,37.19,43.81,21.0,8.44,0.97,63.92
2019-02-04,72.12,38.86,32.18,57.8,0.47,7.32,5.86,25.57,72.12,44.97,40.23,57.8,23.5,9.15,1.47,72.12
