custom_date,"AQI_Lucknow, Uttar Pradesh (Talkatora District Industries Center, Lucknow )","AQI_Lucknow, Uttar Pradesh (Kendriya Vidyalaya, Lucknow )","AQI_Varanasi, Uttar Pradesh (Ardhali Bazar, Varanasi )","AQI_Agra, Uttar Pradesh (Sanjay Palace, Agra )","AQI_Kanpur, Uttar Pradesh (Nehru Nagar, Kanpur )","AQI_Lucknow, Uttar Pradesh (Lalbagh, Lucknow )","AQI_Noida, Uttar Pradesh (Sector   62, Noida )","AQI_Noida, Uttar Pradesh (Sector   125, Noida )","AQI_Ghaziabad, Uttar Pradesh (Vasundhara, Ghaziabad )","AQI_Moradabad, Uttar Pradesh (Lajpat Nagar, Moradabad )","AQI_Lucknow, Uttar Pradesh (Nishant Ganj, Lucknow )","AQI_Greater Noida, Uttar Pradesh (Knowledge Park   III, Greater Noida )","AQI_Bulandshahr, Uttar Pradesh (Yamunapuram, Bulandshahr )","AQI_Muzaffarnagar, Uttar Pradesh (New Mandi, Muzaffarnagar )","AQI_Baghpat, Uttar Pradesh (New Collectorate, Baghpat )","AQI_Hapur, Uttar Pradesh (Anand Vihar, Hapur )","AQI_Ghaziabad, Uttar Pradesh (Sanjay Nagar, Ghaziabad )","AQI_Ghaziabad, Uttar Pradesh (Indirapuram, Ghaziabad )","AQI_Ghaziabad, Uttar Pradesh (Loni, Ghaziabad )","AQI_Greater Noida, Uttar Pradesh (Knowledge Park   V, Greater Noida )","AQI_Noida, Uttar Pradesh (Sector 1, Noida )","AQI_Noida, Uttar Pradesh (Sector 116, Noida )","AQI_Meerut, Uttar Pradesh (Jai Bhim Nagar, Meerut )","AQI_Lucknow, Uttar Pradesh (Gomti Nagar, Lucknow )","AQI_Meerut, Uttar Pradesh (Ganga Nagar, Meerut )","AQI_Meerut, Uttar Pradesh (Pallavpuram Phase 2, Meerut )","AQI_Kanpur, Uttar Pradesh (IITK, Kanpur )","AQI_Agra, Uttar Pradesh (Shastripuram, Agra )","AQI_Varanasi, Uttar Pradesh (Bhelupur, Varanasi )","AQI_Agra, Uttar Pradesh (Sector 3B Avas Vikas Colony, Agra )","AQI_Varanasi, Uttar Pradesh (IESD Banaras Hindu University, Varanasi )","AQI_Gorakhpur, Uttar Pradesh (Madan Mohan Malaviya University of Technology, Gorakhpur )","AQI_Prayagraj, Uttar Pradesh (Motilal Nehru NIT, Prayagraj )","AQI_Agra, Uttar Pradesh (Manoharpur, Agra )","AQI_Lucknow, Uttar Pradesh (B R Ambedkar University, Lucknow )","AQI_Prayagraj, Uttar Pradesh (Jhunsi, Prayagraj )","AQI_Firozabad, Uttar Pradesh (Nagla Bhau, Firozabad )","AQI_Prayagraj, Uttar Pradesh (Nagar Nigam, Prayagraj )","AQI_Lucknow, Uttar Pradesh (Kukrail Picnic Spot 1, Lucknow )","AQI_Kanpur, Uttar Pradesh (NSI Kalyanpur, Kanpur )","AQI_Varanasi, Uttar Pradesh (Maldahiya, Varanasi )","AQI_Agra, Uttar Pradesh (Rohta, Agra )","AQI_Vrindavan, Uttar Pradesh (Omex Eternity, Vrindavan )","AQI_Kanpur, Uttar Pradesh (FTI Kidwai Nagar, Kanpur )","AQI_Agra, Uttar Pradesh (Shahjahan Garden, Agra )","AQI_Moradabad, Uttar Pradesh (Employment Office, Moradabad )","AQI_Moradabad, Uttar Pradesh (Buddhi Vihar, Moradabad )","AQI_Moradabad, Uttar Pradesh (Jigar Colony, Moradabad )","AQI_Moradabad, Uttar Pradesh (Eco Herbal Park, Moradabad )","AQI_Baghpat, Uttar Pradesh (Sardar Patel Inter College, Baghpat )","AQI_Firozabad, Uttar Pradesh (Vibhab Nagar, Firozabad )","AQI_Jhansi, Uttar Pradesh (Shivaji Nagar, Jhansi )","AQI_Bareilly, Uttar Pradesh (Rajendra Nagar, Bareilly )","AQI_Khurja, Uttar Pradesh (Kalindi Kunj, Khurja )","AQI_Moradabad, Uttar Pradesh (Transport Nagar, Moradabad )","AQI_Moradabad, Uttar Pradesh (Kashiram Nagar, Moradabad )","AQI_Bareilly, Uttar Pradesh (Civil Lines, Bareilly )"
2022-01-18,153.71,120.15,113.61,171.64,148.96,168.93,368.77,263.73,,,,282.49,306.1,258.19,195.98,176.59,,273.74,264.31,307.45,320.51,267.61,,118.83,369.98,264.3,,91.12,127.2,112.58,161.9,114.45,131.89,160.19,118.48,122.88,138.78,114.42,140.57,114.44,159.95,,109.87,138.25,,307.95,105.98,135.02,311.2,,,,,,,,
2022-01-19,189.55,138.44,149.27,385.64,270.63,264.47,430.0,286.77,370.31,,,268.75,321.17,,399.91,299.23,,376.99,,307.01,386.83,319.81,,156.42,430.0,194.91,,153.71,154.36,172.04,98.5,105.9,128.65,164.84,136.72,125.27,157.96,114.89,148.35,159.42,108.14,,132.3,178.12,,267.23,136.2,162.77,284.07,,,,,,,,
2022-01-20,401.04,266.48,136.83,195.35,272.22,393.9,418.13,,,,,142.15,190.16,,305.08,178.78,,302.44,372.13,272.61,392.08,280.48,,177.19,312.04,,,139.75,110.22,160.97,106.02,,253.11,154.19,181.63,156.1,177.09,131.69,125.33,164.9,107.22,,,170.8,,172.83,137.63,148.49,184.92,,,,,,,,
2022-01-21,324.88,188.11,132.03,290.28,264.25,291.27,340.05,,278.18,,,169.16,174.16,,,156.45,,263.74,,193.76,295.12,270.8,,,253.42,,,128.05,101.65,140.72,97.79,188.59,,145.47,157.5,143.84,132.61,132.18,151.31,149.46,148.9,,,262.84,,168.62,92.19,149.68,137.79,,,,,,,,
2022-01-22,,153.61,122.51,,127.79,173.65,136.28,106.17,155.45,,,114.04,152.45,,,113.21,,114.55,,116.84,132.22,133.81,,,139.36,153.63,,115.03,93.22,102.66,86.51,118.03,173.66,154.46,97.14,,,156.94,124.11,111.66,103.83,,,108.09,143.98,88.29,52.48,80.49,108.2,,,,,,,,
2022-01-23,191.05,127.85,61.22,178.45,181.35,185.04,163.37,133.76,181.25,,,,152.17,76.47,,141.38,,144.08,,154.76,191.39,161.83,,,93.53,80.13,,100.88,43.9,124.72,36.89,110.49,131.37,100.76,103.81,106.62,135.37,100.9,129.61,122.35,,,,131.57,,52.35,37.02,56.12,,,,,,,,,
2022-01-24,161.74,132.92,86.82,146.96,212.56,156.04,256.97,166.83,179.71,,,179.33,153.03,135.9,105.95,92.15,,172.88,,195.19,,198.62,,114.92,129.23,,,90.23,78.67,124.18,61.46,72.97,133.79,71.58,103.21,110.25,109.89,107.67,81.55,107.92,67.76,,77.34,122.41,,103.1,55.84,101.2,121.92,,,,,,,,
2022-01-25,136.22,117.48,100.0,166.22,187.07,139.26,266.83,158.44,179.15,,,148.23,175.89,168.42,121.6,127.46,,175.33,,177.17,180.19,174.7,,97.02,157.85,131.41,,87.31,97.5,109.43,77.19,83.67,37.62,,88.06,89.01,124.32,68.38,65.39,129.1,83.68,,97.34,135.0,,76.35,46.76,87.95,103.78,,,,,,,,
2022-01-26,163.33,132.37,86.89,162.25,252.46,175.55,199.31,149.65,162.89,,,148.38,175.31,147.67,127.09,132.41,,159.26,,164.05,184.7,151.44,,115.24,152.12,149.99,,93.59,82.49,110.49,62.63,93.09,105.28,86.69,,84.82,126.36,74.87,81.67,157.67,73.91,,106.64,148.74,,117.22,65.59,110.58,,,,,,,,,
2022-01-27,151.09,124.96,105.04,136.85,196.17,183.43,182.46,141.53,158.49,,,134.28,,133.84,130.14,132.0,,141.2,,147.39,163.07,135.57,,112.73,146.66,121.24,,80.05,96.58,96.89,77.47,102.87,116.88,71.59,114.45,102.3,145.99,96.77,81.03,151.87,90.12,,81.68,150.1,90.59,97.13,57.96,96.06,124.88,,,,,,,,
2022-01-28,269.86,133.16,102.83,156.75,168.45,195.68,262.35,,,,,144.58,160.6,164.63,147.67,120.11,,,,153.9,177.83,143.81,,118.33,168.47,150.31,,73.03,97.73,115.78,72.54,93.9,96.44,61.64,114.38,106.82,145.62,81.21,82.43,107.91,,,64.36,132.17,,117.86,71.7,97.51,149.78,,,,,,,,
2022-01-29,170.85,149.71,91.1,,148.0,195.35,,,,,,171.74,197.5,343.73,173.41,149.47,,,,165.7,180.12,167.47,,119.24,258.28,170.08,,88.62,76.53,130.59,61.19,,95.23,77.51,102.45,81.17,156.44,73.23,,108.22,72.61,,109.45,133.16,,149.49,137.8,130.53,163.29,,,,,,,,
2022-01-30,191.27,148.66,109.26,,183.88,188.91,,,,,,164.53,170.54,167.81,155.73,144.18,,174.47,284.75,191.95,253.77,173.78,,114.21,256.4,163.69,,91.24,112.45,147.25,75.67,99.11,111.51,82.31,105.49,122.92,103.98,101.81,,140.57,114.31,,,137.46,,126.64,71.95,105.5,144.53,,,,,,,,
2022-01-31,187.68,147.39,122.29,,163.06,190.33,382.83,,,,,254.32,174.46,262.83,,168.24,,325.03,429.51,264.67,334.75,,,128.85,283.0,,,142.67,,192.14,98.55,137.12,158.59,139.53,119.46,134.94,113.46,131.65,97.67,136.0,119.67,,134.54,158.5,123.15,129.81,86.15,95.78,134.77,,,,,,,,
2022-02-01,144.36,143.67,123.32,,147.78,167.5,,,,,,185.65,191.18,186.05,,157.82,,283.74,294.95,262.3,318.25,258.12,,121.93,269.4,,,124.15,,132.98,60.19,,127.0,156.0,112.61,120.7,137.09,99.98,107.19,118.66,,,115.82,155.83,156.78,158.21,83.02,129.67,178.86,,,,,,,,
2022-02-02,172.35,134.44,118.72,,132.36,168.8,318.21,,196.64,,,179.54,175.74,253.82,,174.28,,194.95,319.07,197.92,265.77,187.04,,135.23,364.09,,,,119.91,118.26,,97.5,144.29,116.39,161.32,127.67,164.8,117.45,,,121.86,109.64,,158.78,142.82,133.46,83.34,117.2,,,,,,,,,
2022-02-03,162.01,130.87,105.19,,142.1,130.59,142.56,,138.96,,,118.94,136.33,77.0,,121.31,,126.91,160.17,141.56,142.34,116.22,,105.39,78.93,86.16,,,95.6,150.49,,58.7,160.41,113.9,101.55,130.03,144.89,123.22,109.31,138.11,90.01,146.37,113.36,130.93,,53.47,35.47,53.32,,,,,,,,,
2022-02-04,122.09,69.76,97.08,,94.33,82.86,128.45,,115.99,,,87.54,70.57,,,75.98,,116.78,127.04,,145.58,,,49.31,109.26,107.11,,,78.64,93.98,54.52,32.55,,52.7,49.1,102.37,,87.43,55.36,88.88,76.13,,76.84,96.44,,94.17,53.23,76.35,160.4,,,,,,,,
2022-02-05,123.33,68.54,86.2,,105.3,130.44,290.4,,252.62,,,173.87,164.56,120.17,,107.81,,288.09,292.91,191.05,273.43,263.65,,77.72,137.69,130.43,,,79.4,116.09,,39.06,91.72,79.02,,70.96,,78.1,73.21,80.56,65.18,73.61,,94.58,84.5,80.62,48.41,78.0,98.47,,,,,,,,
2022-02-06,293.3,155.39,78.68,,168.89,183.4,195.49,,282.29,,,151.45,165.21,167.63,,183.36,,339.43,400.83,255.61,176.72,264.72,,117.08,300.54,164.81,,,69.02,104.72,52.57,68.75,110.74,148.96,,109.38,133.73,90.8,108.09,127.68,,76.17,84.63,169.43,93.76,111.82,67.79,112.16,177.7,,,110.09,,,,,
2022-02-07,,138.88,165.27,,160.88,175.48,187.09,,193.43,,,148.9,154.84,372.59,,155.07,,270.97,393.57,178.4,175.42,193.3,,111.23,359.47,277.0,,104.27,121.9,,105.69,76.48,136.46,96.42,,123.49,105.27,124.79,104.87,148.71,153.06,81.58,98.36,114.96,85.55,143.88,105.45,132.82,156.0,,,134.3,,,,,
2022-02-08,187.84,127.1,102.33,,112.37,129.87,279.98,,254.39,,,153.9,153.81,333.19,,176.51,,274.71,,259.91,260.45,264.64,,108.98,354.7,,,87.17,124.46,89.2,99.93,80.13,137.82,88.3,,117.72,102.4,106.98,134.63,126.86,135.72,81.1,,110.6,84.39,132.34,86.49,104.98,151.75,,,167.96,,,,,
2022-02-09,158.42,104.75,109.5,,104.93,103.45,108.11,,109.49,,,90.46,113.82,165.89,,85.44,,109.69,,124.0,106.32,107.77,,80.86,109.36,,,62.15,161.46,52.96,101.18,85.05,132.09,,,123.75,48.89,108.32,83.12,110.9,117.57,55.3,47.03,96.78,49.67,74.73,46.49,58.86,79.68,,,156.92,,,,,
2022-02-10,115.14,94.98,87.12,,84.47,182.61,150.12,,134.97,,,123.48,153.67,144.16,,105.85,,126.22,,128.62,145.61,126.54,,68.49,136.9,,,56.95,,88.15,67.32,52.61,73.88,55.9,,75.22,99.56,63.24,70.56,108.46,82.47,95.92,71.37,106.55,,76.32,45.95,78.7,100.78,,,113.98,,,,,
2022-02-11,125.21,101.81,79.18,,92.64,252.17,160.22,,152.15,,,148.74,188.3,138.03,,107.85,,139.58,,138.76,148.93,130.44,,66.86,172.83,,,75.1,78.17,101.08,53.51,75.71,86.74,58.67,77.06,75.99,97.15,,78.01,123.19,67.61,87.89,77.58,113.33,,,46.92,,111.51,,,144.05,,,,,
2022-02-12,177.98,120.05,96.66,,105.75,186.4,197.2,193.84,190.31,,,162.32,186.5,157.71,,121.53,,199.03,284.47,174.63,180.86,172.93,,83.14,197.37,156.25,,74.43,98.38,129.67,,90.79,112.17,70.57,,98.39,107.9,,85.62,118.03,94.31,,108.88,148.03,,,58.68,,124.66,,,143.89,,,,,
2022-02-13,311.69,147.14,111.5,163.16,164.25,273.15,280.5,187.05,283.07,,,173.36,177.32,278.68,,179.19,,342.99,396.49,187.94,,299.22,,117.68,387.39,190.37,,105.62,121.88,137.22,,75.16,128.26,101.77,,126.35,111.84,91.16,79.83,141.0,119.06,85.53,99.78,150.82,106.0,,116.66,,193.19,,,133.1,,,,,
2022-02-14,399.01,174.97,117.31,153.15,169.97,274.36,184.08,167.84,284.18,,,164.58,188.02,320.84,,178.68,,308.79,392.24,194.95,152.38,279.15,,144.92,389.46,268.45,,107.46,136.45,113.0,101.82,78.68,137.35,97.33,,126.92,115.22,109.04,110.11,157.99,132.51,84.31,,163.88,90.86,,91.94,,195.48,,,157.94,,,,,
2022-02-15,187.7,131.19,122.34,166.11,143.06,193.46,196.28,,303.74,,,167.77,184.39,315.54,,160.15,,271.24,,187.81,,286.7,,111.68,430.0,297.19,,112.9,130.6,114.71,,97.61,130.09,,,133.58,,104.81,106.74,127.45,104.33,98.81,147.5,135.27,105.88,,86.73,,177.66,,,153.87,,,,,
2022-02-16,262.87,141.1,119.49,162.31,195.44,256.1,277.02,,345.07,,,258.8,198.03,268.35,,162.11,292.82,291.99,328.98,311.33,,268.64,,104.84,341.33,264.04,,100.72,114.06,121.72,86.4,102.39,115.12,76.69,,119.04,111.71,72.39,100.8,120.21,109.57,112.68,128.79,119.83,,158.69,78.87,,190.64,,158.83,154.67,,,,,
2022-02-17,196.71,125.79,102.86,163.95,160.42,169.72,270.52,,305.28,,,,195.92,174.64,,146.96,,313.4,298.19,258.44,,191.33,,94.61,293.47,168.19,,,108.8,109.69,77.69,83.02,105.82,85.17,,104.46,116.21,82.21,95.19,101.0,90.41,115.77,134.6,110.27,101.76,117.75,75.2,116.13,154.66,,138.48,133.71,,,,,
2022-02-18,196.31,122.59,106.56,126.68,152.27,175.16,189.68,,257.59,,,162.0,197.56,151.51,,124.63,279.48,282.52,301.93,181.8,,166.86,,97.21,287.48,148.74,,,115.82,86.84,65.1,85.8,118.5,77.78,,98.93,,83.18,88.77,94.04,103.16,101.69,84.05,136.86,82.98,108.74,63.82,103.32,149.89,,98.91,126.05,,,,,
2022-02-19,123.48,89.86,,118.52,92.13,148.83,149.48,,169.11,,,125.7,178.63,152.65,,114.72,,161.17,174.32,136.18,143.06,122.45,,65.3,199.01,148.35,,79.48,99.37,80.8,67.49,69.38,106.76,59.6,69.46,103.91,78.74,84.64,77.97,78.22,86.58,93.78,83.0,109.53,64.98,98.35,60.94,97.97,,,83.29,113.78,,,,,
2022-02-20,146.88,97.13,,139.52,101.51,128.69,,,,,,128.35,178.74,153.26,,112.8,,160.29,191.82,146.38,145.94,125.99,,80.86,193.59,150.33,,,95.19,59.97,67.29,64.08,113.02,61.34,73.87,42.73,,74.82,84.86,86.96,76.19,96.55,91.47,105.84,83.31,102.61,62.47,102.84,,,94.74,109.79,,,,,
2022-02-21,186.69,132.06,,153.51,135.55,161.61,288.25,186.88,309.19,,,166.98,291.99,265.72,,137.85,277.03,353.68,352.36,198.43,181.26,186.97,,95.35,312.76,191.48,,,114.79,116.39,81.73,61.63,118.46,90.32,102.96,103.95,108.76,90.64,99.3,120.07,93.7,80.76,,133.01,88.8,141.39,87.39,,177.98,,120.95,120.59,,,,,
2022-02-22,167.04,119.35,100.9,133.96,102.45,139.05,186.42,154.68,255.57,,,152.12,187.6,158.84,,134.54,181.9,199.04,375.14,185.51,174.26,165.85,,158.62,327.86,191.13,,,102.75,86.7,76.49,88.51,107.47,98.1,,98.3,87.27,85.1,105.79,113.01,,74.91,91.68,91.13,78.95,108.05,66.79,100.74,153.92,,125.86,113.73,,,,,
2022-02-23,151.32,116.31,94.54,170.87,130.94,138.96,193.8,183.47,199.45,,,162.36,184.45,,,132.15,179.88,260.82,,283.05,,189.76,,108.52,342.95,177.11,,,104.22,106.64,80.55,61.61,121.02,107.32,83.46,107.92,102.23,98.71,104.16,115.47,105.99,,112.64,97.64,99.13,120.04,74.18,101.42,155.24,,130.15,144.0,,,,,
2022-02-24,158.58,127.22,108.98,,115.38,143.59,280.02,,308.7,,,,267.23,174.49,,171.97,,300.97,354.51,323.75,278.65,273.18,,111.83,384.39,257.29,,,115.49,135.75,94.19,58.7,134.07,120.44,88.22,117.91,108.25,108.56,95.91,113.02,,,154.22,101.06,121.39,145.11,84.77,,191.28,,128.24,159.57,,,,,
2022-02-25,193.04,142.48,146.41,,115.18,150.81,165.88,,254.31,,,179.12,166.07,134.48,,119.41,184.46,186.26,286.33,175.41,152.96,156.74,,112.48,284.86,151.93,,,149.09,110.09,112.83,55.92,,,104.25,121.75,110.05,,98.13,111.78,174.4,115.55,106.02,114.18,104.56,104.56,68.24,96.73,188.41,,116.99,193.15,,,,,
2022-02-26,129.25,112.29,104.45,,85.97,121.66,68.4,48.99,76.64,,,76.83,49.63,61.54,,52.17,,70.19,88.53,94.16,68.45,,,,57.32,,,67.48,119.83,54.08,92.46,54.75,128.22,,64.87,111.83,51.87,103.69,77.31,85.8,113.5,58.59,47.3,95.2,44.16,38.32,26.0,30.89,52.72,,70.05,149.4,,,,,
2022-02-27,46.64,95.55,88.73,,70.02,120.41,,71.73,90.33,,,84.85,107.51,93.84,,65.31,,88.38,103.89,79.65,85.34,62.32,,,88.47,,,36.7,100.66,52.14,71.14,64.42,105.75,,52.72,93.25,42.83,78.4,63.33,59.62,96.16,65.64,53.25,65.96,56.4,51.93,28.48,57.4,,,61.86,104.7,,,,,
2022-02-28,115.88,95.22,91.86,,84.52,141.2,115.15,98.04,139.19,,,117.7,135.76,107.34,,75.49,,130.72,146.18,106.56,110.81,94.47,,,122.52,,,,94.15,74.19,67.45,60.45,98.32,,82.48,78.4,75.14,71.93,68.78,58.08,81.66,,62.11,96.09,90.54,64.98,36.73,72.8,95.15,,,91.58,,,,,
2022-03-01,138.97,102.58,103.11,,80.22,125.39,189.47,149.45,196.17,,,180.7,181.52,134.04,,122.4,,186.32,194.12,157.83,157.24,,,,187.61,,,,106.86,99.03,65.56,70.58,113.09,,111.37,102.52,,79.05,79.43,88.92,90.91,,83.95,112.79,96.54,,51.51,97.86,137.04,,,138.78,,,,,
2022-03-02,142.67,112.29,105.26,,162.17,133.59,174.89,176.18,196.02,,,197.35,185.13,145.61,,118.75,163.47,256.0,190.14,188.38,174.58,171.58,,89.76,199.24,,,118.69,111.47,105.4,83.89,77.71,136.5,,144.25,104.43,102.16,,87.6,101.43,60.21,,116.85,150.1,82.97,,67.29,123.75,144.88,,108.34,140.24,,,,,
2022-03-03,177.87,115.37,112.5,,171.62,146.88,152.31,150.24,,,,163.68,186.71,160.18,,121.33,,164.04,192.57,153.67,144.58,134.6,,101.36,291.01,,,104.43,125.54,103.09,85.95,71.37,132.3,,122.25,115.5,103.55,107.31,93.05,112.17,111.43,,108.79,159.15,,137.15,78.42,112.56,164.71,,120.41,142.35,,,,,
2022-03-04,140.98,119.02,108.41,,105.29,134.51,129.33,107.03,140.67,,,127.55,136.97,132.2,,98.0,,135.77,136.56,121.33,124.6,111.08,,91.98,137.5,,,89.6,109.17,93.61,79.5,63.48,129.3,,103.02,116.74,86.14,48.2,91.32,101.35,99.98,,85.23,106.88,,82.43,52.28,80.58,128.84,,103.71,122.06,,,,,
2022-03-05,122.85,105.89,96.41,,100.71,142.22,142.66,,136.96,,,116.75,142.68,114.13,,90.86,,126.12,,110.17,116.66,,,82.52,142.55,,,,101.72,68.49,,62.23,108.35,,88.72,98.18,70.3,87.13,78.26,77.87,84.04,,66.22,101.27,,77.89,43.32,80.48,110.76,,79.16,117.1,,,,,
2022-03-06,153.21,114.25,116.57,,189.27,144.9,,,277.83,,,,166.03,166.64,,157.03,,321.91,,179.98,,,,93.39,318.51,175.39,,,112.54,97.73,,,104.09,,108.06,115.75,87.31,82.47,87.22,102.43,102.33,,93.15,122.42,77.2,,85.91,116.68,186.36,,93.8,,,,,,
2022-03-07,166.22,170.4,106.22,,199.64,152.43,112.19,290.88,356.3,,,257.4,271.06,267.31,,156.92,,353.36,386.47,278.41,261.05,193.57,,103.97,347.23,,,,127.33,106.5,,74.23,129.51,,107.27,112.31,93.32,106.83,97.8,119.45,116.13,,112.56,114.71,92.74,136.65,108.29,110.25,190.88,,119.0,109.12,,,,,
2022-03-08,162.31,123.12,105.24,,105.82,156.82,165.94,154.15,261.06,,,191.09,171.46,157.31,,138.76,,186.54,,148.92,170.66,141.93,,105.49,160.02,160.74,,119.39,109.11,137.97,74.51,75.16,121.4,,115.14,103.63,151.08,96.84,103.91,102.61,99.83,,129.89,127.41,,,63.11,108.02,145.67,,130.06,168.22,,,,,
2022-03-09,148.36,114.54,101.28,,,158.45,138.79,125.14,169.31,,,156.12,153.82,136.16,,110.16,,151.21,161.76,128.95,,120.87,,,153.33,134.41,,,109.97,102.78,75.91,86.84,,,110.21,101.82,93.85,94.63,91.41,96.23,98.11,,88.24,125.06,,,56.79,103.36,133.27,,103.07,152.34,,,,,
2022-03-10,140.57,108.53,102.59,,108.57,154.9,142.08,128.57,,,,,167.23,129.33,,112.35,,146.11,,129.55,140.13,117.37,,125.04,165.19,145.25,,,105.14,,77.38,86.71,,,,94.47,84.75,,86.52,90.45,87.95,,102.48,129.25,,,57.57,53.49,133.74,,101.57,97.99,,,,,
2022-03-11,147.51,137.56,103.14,,96.35,145.18,,144.62,160.15,,,,174.61,135.19,,117.33,,149.38,,136.81,148.61,124.38,,125.63,163.72,134.51,,93.7,106.52,104.03,73.08,78.28,,,108.5,107.81,101.22,95.42,95.1,91.57,96.9,,101.29,116.08,,104.19,61.0,52.68,148.48,,117.73,,,,,,
2022-03-12,154.86,130.34,103.53,,,150.24,157.59,157.57,188.69,,,170.09,178.14,149.23,,120.85,,163.71,253.29,141.37,156.1,130.54,,133.83,165.76,143.47,,92.77,104.31,116.35,77.72,79.61,126.28,,110.7,107.41,99.61,87.71,98.53,98.26,108.86,,107.64,132.76,,105.61,63.1,103.76,149.44,,113.76,,,,,,
2022-03-13,170.03,141.19,107.15,,,173.88,174.0,165.0,290.23,,,251.6,194.38,166.06,,147.68,,272.51,310.7,179.18,180.54,166.22,,140.55,259.14,165.63,,,112.8,130.74,79.93,80.29,118.81,,,115.58,114.96,94.74,99.24,130.03,101.06,440.14,139.73,143.43,,126.36,74.84,110.19,,,123.95,,,,,,
2022-03-14,326.74,183.31,126.82,,,193.38,187.13,,293.24,,,294.32,262.02,263.89,,168.52,,280.03,316.42,271.72,108.98,174.34,,176.2,302.36,197.59,,,141.17,,98.42,93.35,145.78,112.07,,133.25,99.81,113.32,117.63,114.59,135.86,,129.98,151.46,,,104.45,125.09,259.35,,121.75,149.35,,,,,
2022-03-15,252.14,164.28,126.89,,161.77,189.81,196.38,,277.75,,,269.0,286.56,,,160.14,,251.17,,172.93,185.29,161.99,,142.13,265.27,185.43,,,136.58,,108.41,94.07,151.8,118.76,,142.02,147.53,117.07,117.11,125.16,127.98,,141.41,163.6,,151.15,82.68,117.61,189.16,,139.73,179.55,,,,,
2022-03-16,357.18,153.81,115.61,,159.07,188.39,174.32,166.72,282.03,,,180.85,255.2,,,138.46,,187.86,257.17,184.18,169.2,149.05,,141.25,199.34,,,117.8,127.26,132.62,,80.38,159.98,106.15,149.71,145.36,114.6,125.24,120.36,140.34,119.95,,113.73,150.84,,161.49,95.47,124.51,127.58,,131.18,155.25,,,,,
2022-03-17,194.48,155.12,123.73,,139.37,184.87,274.7,185.25,315.11,,,264.77,286.07,286.93,,179.1,291.86,285.79,341.33,192.76,260.7,179.29,,129.63,346.65,,,125.67,129.13,152.95,112.42,71.53,164.07,114.68,142.24,134.63,101.81,121.91,129.97,151.59,131.78,,138.06,130.34,122.27,146.75,97.78,116.11,267.57,,141.32,157.32,,,,,
2022-03-18,192.79,150.26,114.23,,126.77,164.26,,,194.06,,,171.01,165.71,189.39,,145.29,260.64,196.12,290.7,164.97,164.64,163.42,,103.8,311.66,,,,129.49,105.54,,71.99,156.84,103.86,127.12,125.37,104.05,110.73,109.54,130.39,119.95,430.0,126.84,122.3,104.13,137.25,82.19,101.45,166.32,,139.1,156.72,,,,,
2022-03-19,261.36,137.22,119.33,,102.65,161.75,257.75,188.98,267.28,,,180.75,162.1,193.66,,148.38,,253.27,329.75,184.06,177.9,175.4,,106.33,316.51,,,,135.53,113.65,,73.1,149.87,102.02,,123.66,101.07,111.34,108.31,109.57,130.05,,123.69,125.49,101.09,126.91,82.61,101.65,168.72,,,157.91,,,,,
2022-03-20,327.7,136.53,121.59,,108.63,188.2,281.16,254.86,349.53,,,,193.1,281.56,,154.97,162.09,334.41,435.27,262.0,261.34,258.08,,120.29,385.75,300.0,,,129.21,114.36,,81.87,145.75,102.75,122.76,,91.76,111.17,111.93,,115.26,,133.19,118.5,,147.5,86.18,116.75,197.33,,,127.83,,,,,
2022-03-21,192.03,138.52,111.04,,108.46,278.01,257.87,168.58,303.34,,,287.7,190.13,147.63,,155.35,,275.46,,198.44,197.84,174.74,,116.86,291.41,,,,108.26,138.6,87.05,86.57,151.28,120.29,137.83,,108.01,121.47,115.0,113.53,112.05,,138.96,138.32,,118.32,70.6,113.37,143.7,,,159.11,,,,,
2022-03-22,171.8,119.07,108.44,,102.78,171.0,169.86,158.62,265.56,,,181.52,175.25,170.73,,141.87,,183.18,276.95,166.76,,142.89,,110.88,198.95,,,,111.89,120.74,89.17,84.28,129.24,109.54,142.98,112.39,105.42,99.39,108.51,109.41,108.46,195.66,127.93,139.36,,112.72,,113.19,143.83,,,153.41,,,,,
2022-03-23,191.28,120.17,114.42,,,278.4,384.93,276.21,396.12,,,,285.32,259.26,,175.67,,410.69,430.0,340.33,273.92,300.11,,111.08,413.82,,,,112.66,129.7,89.53,85.05,130.94,129.66,133.45,115.99,123.22,107.28,120.03,117.14,107.94,,146.51,129.67,,138.98,87.37,132.76,176.52,,,180.68,,,,,
2022-03-24,295.31,138.9,114.58,,,196.04,291.47,,354.94,,,342.71,294.6,297.07,,174.78,396.39,332.65,411.51,314.21,,194.5,,129.56,430.0,295.46,,,116.88,130.75,99.64,83.72,134.6,130.44,153.61,124.76,112.89,104.19,123.09,132.47,109.57,,170.8,143.23,,159.62,106.86,136.61,261.89,,,162.66,,,,,
2022-03-25,189.76,141.93,106.69,,,164.2,181.25,160.61,259.42,,,193.01,251.28,173.15,,146.32,284.72,183.53,,,,147.05,,114.62,281.73,180.89,,,113.85,123.95,89.12,81.77,,112.38,141.0,118.62,101.68,109.91,113.06,123.17,108.61,,126.82,125.99,,134.2,80.01,127.32,152.62,,,168.49,,,,,
